running 808 tests
test mutex_8t_023p ... bench:   1,274,631 ns/iter (+/- 190,476)
test mutex_8t_024p ... bench:   1,282,204 ns/iter (+/- 216,771)
test mutex_8t_025p ... bench:   1,292,006 ns/iter (+/- 208,618)
test mutex_8t_026p ... bench:   1,273,283 ns/iter (+/- 186,649)
test mutex_8t_027p ... bench:   1,298,571 ns/iter (+/- 262,862)
test mutex_8t_028p ... bench:   1,275,536 ns/iter (+/- 225,695)
test mutex_8t_029p ... bench:   1,267,665 ns/iter (+/- 182,574)
test mutex_8t_030p ... bench:   1,279,366 ns/iter (+/- 214,445)
test mutex_8t_031p ... bench:   1,293,389 ns/iter (+/- 237,256)
test mutex_8t_032p ... bench:   1,290,442 ns/iter (+/- 223,937)
test mutex_8t_033p ... bench:   1,309,276 ns/iter (+/- 217,083)
test mutex_8t_034p ... bench:   1,288,853 ns/iter (+/- 176,962)
test mutex_8t_035p ... bench:   1,314,823 ns/iter (+/- 192,495)
test mutex_8t_036p ... bench:   1,291,182 ns/iter (+/- 232,234)
test mutex_8t_037p ... bench:   1,308,616 ns/iter (+/- 200,999)
test mutex_8t_038p ... bench:   1,316,049 ns/iter (+/- 195,999)
test mutex_8t_039p ... bench:   1,315,031 ns/iter (+/- 233,058)
test mutex_8t_040p ... bench:   1,355,193 ns/iter (+/- 231,828)
test mutex_8t_041p ... bench:   1,358,079 ns/iter (+/- 199,744)
test mutex_8t_042p ... bench:   1,340,806 ns/iter (+/- 237,143)
test mutex_8t_043p ... bench:   1,347,446 ns/iter (+/- 250,586)
test mutex_8t_044p ... bench:   1,372,529 ns/iter (+/- 217,196)
test mutex_8t_045p ... bench:   1,422,538 ns/iter (+/- 217,778)
test mutex_8t_046p ... bench:   1,386,942 ns/iter (+/- 286,716)
test mutex_8t_047p ... bench:   1,366,215 ns/iter (+/- 218,992)
test mutex_8t_048p ... bench:   1,401,869 ns/iter (+/- 262,174)
test mutex_8t_049p ... bench:   1,437,985 ns/iter (+/- 354,498)
test mutex_8t_050p ... bench:   1,392,340 ns/iter (+/- 187,586)
test mutex_8t_051p ... bench:   1,466,367 ns/iter (+/- 406,282)
test mutex_8t_052p ... bench:   1,470,522 ns/iter (+/- 325,565)
test mutex_8t_053p ... bench:   1,499,192 ns/iter (+/- 367,660)
test mutex_8t_054p ... bench:   1,456,334 ns/iter (+/- 361,288)
test mutex_8t_055p ... bench:   1,460,882 ns/iter (+/- 274,523)
test mutex_8t_056p ... bench:   1,454,570 ns/iter (+/- 394,869)
test mutex_8t_057p ... bench:   1,447,695 ns/iter (+/- 315,255)
test mutex_8t_058p ... bench:   1,466,539 ns/iter (+/- 296,669)
test mutex_8t_059p ... bench:   1,452,262 ns/iter (+/- 405,903)
test mutex_8t_060p ... bench:   1,533,935 ns/iter (+/- 431,067)
test mutex_8t_061p ... bench:   1,530,695 ns/iter (+/- 380,072)
test mutex_8t_062p ... bench:   1,532,701 ns/iter (+/- 320,522)
test mutex_8t_063p ... bench:   1,560,486 ns/iter (+/- 470,818)
test mutex_8t_064p ... bench:   1,585,970 ns/iter (+/- 520,612)
test mutex_8t_065p ... bench:   1,563,217 ns/iter (+/- 449,442)
test mutex_8t_066p ... bench:   1,677,937 ns/iter (+/- 477,251)
test mutex_8t_067p ... bench:   1,632,467 ns/iter (+/- 501,247)
test mutex_8t_068p ... bench:   1,689,189 ns/iter (+/- 435,659)
test mutex_8t_069p ... bench:   1,708,958 ns/iter (+/- 476,461)
test mutex_8t_070p ... bench:   1,673,738 ns/iter (+/- 515,447)
test mutex_8t_071p ... bench:   1,773,115 ns/iter (+/- 545,297)
test mutex_8t_072p ... bench:   1,792,449 ns/iter (+/- 615,428)
test mutex_8t_073p ... bench:   1,884,223 ns/iter (+/- 582,857)
test mutex_8t_074p ... bench:   1,973,901 ns/iter (+/- 437,964)
test mutex_8t_075p ... bench:   1,827,410 ns/iter (+/- 582,935)
test mutex_8t_076p ... bench:   2,097,148 ns/iter (+/- 858,710)
test mutex_8t_077p ... bench:   2,058,427 ns/iter (+/- 752,846)
test mutex_8t_078p ... bench:   2,203,319 ns/iter (+/- 791,052)
test mutex_8t_079p ... bench:   2,167,883 ns/iter (+/- 849,981)
test mutex_8t_080p ... bench:   2,392,552 ns/iter (+/- 842,844)
test mutex_8t_081p ... bench:   2,483,887 ns/iter (+/- 699,516)
test mutex_8t_082p ... bench:   2,673,229 ns/iter (+/- 905,846)
test mutex_8t_083p ... bench:   2,833,672 ns/iter (+/- 1,250,904)
test mutex_8t_084p ... bench:   3,071,291 ns/iter (+/- 1,033,456)
test mutex_8t_085p ... bench:   3,156,231 ns/iter (+/- 1,003,258)
test mutex_8t_086p ... bench:   3,493,457 ns/iter (+/- 1,464,499)
test mutex_8t_087p ... bench:   3,832,821 ns/iter (+/- 1,122,026)
test mutex_8t_088p ... bench:   4,107,090 ns/iter (+/- 1,194,639)
test mutex_8t_089p ... bench:   4,578,579 ns/iter (+/- 1,524,286)
test mutex_8t_090p ... bench:   4,976,973 ns/iter (+/- 1,345,769)
test mutex_8t_091p ... bench:   5,544,102 ns/iter (+/- 1,329,325)
test mutex_8t_092p ... bench:   5,287,963 ns/iter (+/- 1,236,309)
test mutex_8t_093p ... bench:   5,998,018 ns/iter (+/- 1,700,985)
test mutex_8t_094p ... bench:   6,587,258 ns/iter (+/- 1,744,549)
test mutex_8t_095p ... bench:   7,024,993 ns/iter (+/- 1,636,358)
test mutex_8t_096p ... bench:   7,236,510 ns/iter (+/- 1,960,561)
test mutex_8t_097p ... bench:   7,583,874 ns/iter (+/- 1,957,958)
test mutex_8t_098p ... bench:   8,129,790 ns/iter (+/- 1,249,227)
test mutex_8t_099p ... bench:   8,332,993 ns/iter (+/- 2,269,016)
test mutex_8t_100p ... bench:   8,480,426 ns/iter (+/- 2,207,945)

test result: ok. 0 passed; 0 failed; 0 ignored; 808 measured; 0 filtered out
