running 808 tests
test mutex_8t_043p ... bench:   1,222,851 ns/iter (+/- 251,756)
test mutex_8t_044p ... bench:   1,244,689 ns/iter (+/- 156,865)
test mutex_8t_045p ... bench:   1,220,400 ns/iter (+/- 155,981)
test mutex_8t_046p ... bench:   1,244,378 ns/iter (+/- 215,722)
test mutex_8t_047p ... bench:   1,241,932 ns/iter (+/- 203,964)
test mutex_8t_048p ... bench:   1,261,824 ns/iter (+/- 237,176)
test mutex_8t_049p ... bench:   1,256,629 ns/iter (+/- 164,587)
test mutex_8t_050p ... bench:   1,290,879 ns/iter (+/- 185,264)
test mutex_8t_051p ... bench:   1,253,071 ns/iter (+/- 208,297)
test mutex_8t_052p ... bench:   1,261,867 ns/iter (+/- 207,526)
test mutex_8t_053p ... bench:   1,271,575 ns/iter (+/- 232,034)
test mutex_8t_054p ... bench:   1,298,118 ns/iter (+/- 194,356)
test mutex_8t_055p ... bench:   1,283,785 ns/iter (+/- 190,169)
test mutex_8t_056p ... bench:   1,278,846 ns/iter (+/- 197,501)
test mutex_8t_057p ... bench:   1,277,705 ns/iter (+/- 182,399)
test mutex_8t_058p ... bench:   1,295,352 ns/iter (+/- 197,129)
test mutex_8t_059p ... bench:   1,294,967 ns/iter (+/- 177,260)
test mutex_8t_060p ... bench:   1,321,100 ns/iter (+/- 235,119)
test mutex_8t_061p ... bench:   1,292,498 ns/iter (+/- 190,372)
test mutex_8t_062p ... bench:   1,314,202 ns/iter (+/- 300,053)
test mutex_8t_063p ... bench:   1,322,505 ns/iter (+/- 187,730)
test mutex_8t_064p ... bench:   1,324,385 ns/iter (+/- 235,623)
test mutex_8t_065p ... bench:   1,326,637 ns/iter (+/- 194,869)
test mutex_8t_066p ... bench:   1,355,686 ns/iter (+/- 200,225)
test mutex_8t_067p ... bench:   1,348,698 ns/iter (+/- 188,128)
test mutex_8t_068p ... bench:   1,362,721 ns/iter (+/- 169,127)
test mutex_8t_069p ... bench:   1,380,437 ns/iter (+/- 268,443)
test mutex_8t_070p ... bench:   1,404,437 ns/iter (+/- 195,579)
test mutex_8t_071p ... bench:   1,415,305 ns/iter (+/- 227,549)
test mutex_8t_072p ... bench:   1,424,291 ns/iter (+/- 334,961)
test mutex_8t_073p ... bench:   1,440,485 ns/iter (+/- 284,437)
test mutex_8t_074p ... bench:   1,484,760 ns/iter (+/- 264,049)
test mutex_8t_075p ... bench:   1,490,441 ns/iter (+/- 251,386)
test mutex_8t_076p ... bench:   1,472,764 ns/iter (+/- 361,015)
test mutex_8t_077p ... bench:   1,534,179 ns/iter (+/- 248,172)
test mutex_8t_078p ... bench:   1,540,859 ns/iter (+/- 254,489)
test mutex_8t_079p ... bench:   1,543,701 ns/iter (+/- 300,712)
test mutex_8t_080p ... bench:   1,601,231 ns/iter (+/- 338,380)
test mutex_8t_081p ... bench:   1,619,355 ns/iter (+/- 315,959)
test mutex_8t_082p ... bench:   1,668,642 ns/iter (+/- 358,514)
test mutex_8t_083p ... bench:   1,755,009 ns/iter (+/- 361,242)
test mutex_8t_084p ... bench:   1,787,193 ns/iter (+/- 298,560)
test mutex_8t_085p ... bench:   1,824,884 ns/iter (+/- 262,287)
test mutex_8t_086p ... bench:   1,919,497 ns/iter (+/- 329,540)
test mutex_8t_087p ... bench:   2,025,356 ns/iter (+/- 268,693)
test mutex_8t_088p ... bench:   2,133,729 ns/iter (+/- 311,902)
test mutex_8t_089p ... bench:   2,258,048 ns/iter (+/- 383,676)
test mutex_8t_090p ... bench:   2,385,930 ns/iter (+/- 329,191)
test mutex_8t_091p ... bench:   2,515,225 ns/iter (+/- 273,155)
test mutex_8t_092p ... bench:   2,637,992 ns/iter (+/- 219,299)
test mutex_8t_093p ... bench:   2,760,653 ns/iter (+/- 270,983)
test mutex_8t_094p ... bench:   2,883,929 ns/iter (+/- 267,349)
test mutex_8t_095p ... bench:   3,017,781 ns/iter (+/- 193,125)
test mutex_8t_096p ... bench:   3,144,159 ns/iter (+/- 135,699)
test mutex_8t_097p ... bench:   3,303,124 ns/iter (+/- 222,227)
test mutex_8t_098p ... bench:   3,404,138 ns/iter (+/- 268,201)
test mutex_8t_099p ... bench:   3,564,767 ns/iter (+/- 290,454)
test mutex_8t_100p ... bench:   3,742,261 ns/iter (+/- 221,555)
